,time_s3,open_s3,high_s3,low_s3,close_s3,vol_s3,time_s2,open_s2,high_s2,low_s2,close_s2,vol_s2,time_s1,open_s1,high_s1,low_s1,close_s1,vol_s1,time,open,high,low,close,vol
5385,2023.07.27 01:15,29472.8,29485.0,29432.1,29438.8,595.902,2023.07.27 01:30,29438.8,29452.0,29410.4,29416.3,699.166,2023.07.27 01:45,29416.3,29461.0,29411.4,29457.8,399.448,2023.07.27 02:00,29457.8,29514.7,29439.9,29439.9,770.843
5386,2023.07.27 01:30,29438.8,29452.0,29410.4,29416.3,699.166,2023.07.27 01:45,29416.3,29461.0,29411.4,29457.8,399.448,2023.07.27 02:00,29457.8,29514.7,29439.9,29439.9,770.843,2023.07.27 02:15,29439.9,29442.6,29341.4,29372.6,1889.352
5387,2023.07.27 01:45,29416.3,29461.0,29411.4,29457.8,399.448,2023.07.27 02:00,29457.8,29514.7,29439.9,29439.9,770.843,2023.07.27 02:15,29439.9,29442.6,29341.4,29372.6,1889.352,2023.07.27 02:30,29372.6,29376.5,29276.2,29282.0,1531.351
5388,2023.07.27 02:00,29457.8,29514.7,29439.9,29439.9,770.843,2023.07.27 02:15,29439.9,29442.6,29341.4,29372.6,1889.352,2023.07.27 02:30,29372.6,29376.5,29276.2,29282.0,1531.351,2023.07.27 02:45,29282.0,29336.7,29272.0,29336.7,764.029
5389,2023.07.27 02:15,29439.9,29442.6,29341.4,29372.6,1889.352,2023.07.27 02:30,29372.6,29376.5,29276.2,29282.0,1531.351,2023.07.27 02:45,29282.0,29336.7,29272.0,29336.7,764.029,2023.07.27 03:00,29336.7,29336.7,29303.5,29310.0,319.767
5390,2023.07.27 02:30,29372.6,29376.5,29276.2,29282.0,1531.351,2023.07.27 02:45,29282.0,29336.7,29272.0,29336.7,764.029,2023.07.27 03:00,29336.7,29336.7,29303.5,29310.0,319.767,2023.07.27 03:15,29310.0,29336.7,29289.0,29322.7,442.748
5391,2023.07.27 02:45,29282.0,29336.7,29272.0,29336.7,764.029,2023.07.27 03:00,29336.7,29336.7,29303.5,29310.0,319.767,2023.07.27 03:15,29310.0,29336.7,29289.0,29322.7,442.748,2023.07.27 03:30,29322.7,29345.5,29303.9,29304.0,474.389
5392,2023.07.27 03:00,29336.7,29336.7,29303.5,29310.0,319.767,2023.07.27 03:15,29310.0,29336.7,29289.0,29322.7,442.748,2023.07.27 03:30,29322.7,29345.5,29303.9,29304.0,474.389,2023.07.27 03:45,29304.0,29343.1,29288.7,29343.0,346.004
5393,2023.07.27 03:15,29310.0,29336.7,29289.0,29322.7,442.748,2023.07.27 03:30,29322.7,29345.5,29303.9,29304.0,474.389,2023.07.27 03:45,29304.0,29343.1,29288.7,29343.0,346.004,2023.07.27 04:00,29343.0,29370.9,29327.5,29370.9,268.307
5394,2023.07.27 03:30,29322.7,29345.5,29303.9,29304.0,474.389,2023.07.27 03:45,29304.0,29343.1,29288.7,29343.0,346.004,2023.07.27 04:00,29343.0,29370.9,29327.5,29370.9,268.307,2023.07.27 04:15,29370.9,29399.9,29370.8,29386.7,515.784
5395,2023.07.27 03:45,29304.0,29343.1,29288.7,29343.0,346.004,2023.07.27 04:00,29343.0,29370.9,29327.5,29370.9,268.307,2023.07.27 04:15,29370.9,29399.9,29370.8,29386.7,515.784,2023.07.27 04:30,29386.7,29397.9,29352.5,29357.9,286.354
5396,2023.07.27 04:00,29343.0,29370.9,29327.5,29370.9,268.307,2023.07.27 04:15,29370.9,29399.9,29370.8,29386.7,515.784,2023.07.27 04:30,29386.7,29397.9,29352.5,29357.9,286.354,2023.07.27 04:45,29357.9,29389.0,29357.9,29389.0,249.834
5397,2023.07.27 04:15,29370.9,29399.9,29370.8,29386.7,515.784,2023.07.27 04:30,29386.7,29397.9,29352.5,29357.9,286.354,2023.07.27 04:45,29357.9,29389.0,29357.9,29389.0,249.834,2023.07.27 05:00,29389.0,29394.5,29340.2,29340.3,333.901
5398,2023.07.27 04:30,29386.7,29397.9,29352.5,29357.9,286.354,2023.07.27 04:45,29357.9,29389.0,29357.9,29389.0,249.834,2023.07.27 05:00,29389.0,29394.5,29340.2,29340.3,333.901,2023.07.27 05:15,29340.3,29354.4,29331.9,29342.1,542.117
5399,2023.07.27 04:45,29357.9,29389.0,29357.9,29389.0,249.834,2023.07.27 05:00,29389.0,29394.5,29340.2,29340.3,333.901,2023.07.27 05:15,29340.3,29354.4,29331.9,29342.1,542.117,2023.07.27 05:30,29342.1,29362.4,29340.0,29362.4,223.655
5400,2023.07.27 05:00,29389.0,29394.5,29340.2,29340.3,333.901,2023.07.27 05:15,29340.3,29354.4,29331.9,29342.1,542.117,2023.07.27 05:30,29342.1,29362.4,29340.0,29362.4,223.655,2023.07.27 05:45,29362.4,29425.0,29362.4,29425.0,475.976
5401,2023.07.27 05:15,29340.3,29354.4,29331.9,29342.1,542.117,2023.07.27 05:30,29342.1,29362.4,29340.0,29362.4,223.655,2023.07.27 05:45,29362.4,29425.0,29362.4,29425.0,475.976,2023.07.27 06:00,29425.0,29425.0,29402.8,29408.4,349.609
5402,2023.07.27 05:30,29342.1,29362.4,29340.0,29362.4,223.655,2023.07.27 05:45,29362.4,29425.0,29362.4,29425.0,475.976,2023.07.27 06:00,29425.0,29425.0,29402.8,29408.4,349.609,2023.07.27 06:15,29408.4,29411.5,29402.8,29402.9,159.04
5403,2023.07.27 05:45,29362.4,29425.0,29362.4,29425.0,475.976,2023.07.27 06:00,29425.0,29425.0,29402.8,29408.4,349.609,2023.07.27 06:15,29408.4,29411.5,29402.8,29402.9,159.04,2023.07.27 06:30,29402.9,29434.6,29402.8,29426.6,289.574
5404,2023.07.27 06:00,29425.0,29425.0,29402.8,29408.4,349.609,2023.07.27 06:15,29408.4,29411.5,29402.8,29402.9,159.04,2023.07.27 06:30,29402.9,29434.6,29402.8,29426.6,289.574,2023.07.27 06:45,29426.6,29426.7,29394.0,29394.1,227.451
5405,2023.07.27 06:15,29408.4,29411.5,29402.8,29402.9,159.04,2023.07.27 06:30,29402.9,29434.6,29402.8,29426.6,289.574,2023.07.27 06:45,29426.6,29426.7,29394.0,29394.1,227.451,2023.07.27 07:00,29394.1,29404.7,29394.0,29404.6,241.626
5406,2023.07.27 06:30,29402.9,29434.6,29402.8,29426.6,289.574,2023.07.27 06:45,29426.6,29426.7,29394.0,29394.1,227.451,2023.07.27 07:00,29394.1,29404.7,29394.0,29404.6,241.626,2023.07.27 07:15,29404.6,29435.7,29404.6,29435.7,198.788
5407,2023.07.27 06:45,29426.6,29426.7,29394.0,29394.1,227.451,2023.07.27 07:00,29394.1,29404.7,29394.0,29404.6,241.626,2023.07.27 07:15,29404.6,29435.7,29404.6,29435.7,198.788,2023.07.27 07:30,29435.7,29467.6,29426.1,29455.4,836.39
5408,2023.07.27 07:00,29394.1,29404.7,29394.0,29404.6,241.626,2023.07.27 07:15,29404.6,29435.7,29404.6,29435.7,198.788,2023.07.27 07:30,29435.7,29467.6,29426.1,29455.4,836.39,2023.07.27 07:45,29455.4,29470.3,29447.1,29467.9,344.187
5409,2023.07.27 07:15,29404.6,29435.7,29404.6,29435.7,198.788,2023.07.27 07:30,29435.7,29467.6,29426.1,29455.4,836.39,2023.07.27 07:45,29455.4,29470.3,29447.1,29467.9,344.187,2023.07.27 08:00,29467.9,29480.0,29458.9,29459.0,682.441
5410,2023.07.27 07:30,29435.7,29467.6,29426.1,29455.4,836.39,2023.07.27 07:45,29455.4,29470.3,29447.1,29467.9,344.187,2023.07.27 08:00,29467.9,29480.0,29458.9,29459.0,682.441,2023.07.27 08:15,29459.0,29468.0,29455.0,29455.0,229.048
5411,2023.07.27 07:45,29455.4,29470.3,29447.1,29467.9,344.187,2023.07.27 08:00,29467.9,29480.0,29458.9,29459.0,682.441,2023.07.27 08:15,29459.0,29468.0,29455.0,29455.0,229.048,2023.07.27 08:30,29455.0,29460.0,29441.2,29449.0,299.589
5412,2023.07.27 08:00,29467.9,29480.0,29458.9,29459.0,682.441,2023.07.27 08:15,29459.0,29468.0,29455.0,29455.0,229.048,2023.07.27 08:30,29455.0,29460.0,29441.2,29449.0,299.589,2023.07.27 08:45,29449.0,29467.0,29446.2,29446.2,184.641
5413,2023.07.27 08:15,29459.0,29468.0,29455.0,29455.0,229.048,2023.07.27 08:30,29455.0,29460.0,29441.2,29449.0,299.589,2023.07.27 08:45,29449.0,29467.0,29446.2,29446.2,184.641,2023.07.27 09:00,29446.2,29460.0,29445.0,29459.9,205.801
5414,2023.07.27 08:30,29455.0,29460.0,29441.2,29449.0,299.589,2023.07.27 08:45,29449.0,29467.0,29446.2,29446.2,184.641,2023.07.27 09:00,29446.2,29460.0,29445.0,29459.9,205.801,2023.07.27 09:15,29459.9,29460.0,29430.8,29430.8,276.292
5415,2023.07.27 08:45,29449.0,29467.0,29446.2,29446.2,184.641,2023.07.27 09:00,29446.2,29460.0,29445.0,29459.9,205.801,2023.07.27 09:15,29459.9,29460.0,29430.8,29430.8,276.292,2023.07.27 09:30,29430.8,29430.9,29376.1,29388.0,594.869
5416,2023.07.27 09:00,29446.2,29460.0,29445.0,29459.9,205.801,2023.07.27 09:15,29459.9,29460.0,29430.8,29430.8,276.292,2023.07.27 09:30,29430.8,29430.9,29376.1,29388.0,594.869,2023.07.27 09:45,29388.0,29397.9,29370.0,29370.1,417.853
5417,2023.07.27 09:15,29459.9,29460.0,29430.8,29430.8,276.292,2023.07.27 09:30,29430.8,29430.9,29376.1,29388.0,594.869,2023.07.27 09:45,29388.0,29397.9,29370.0,29370.1,417.853,2023.07.27 10:00,29370.1,29404.3,29366.1,29403.7,546.588
5418,2023.07.27 09:30,29430.8,29430.9,29376.1,29388.0,594.869,2023.07.27 09:45,29388.0,29397.9,29370.0,29370.1,417.853,2023.07.27 10:00,29370.1,29404.3,29366.1,29403.7,546.588,2023.07.27 10:15,29403.7,29439.7,29403.6,29420.5,403.67
5419,2023.07.27 09:45,29388.0,29397.9,29370.0,29370.1,417.853,2023.07.27 10:00,29370.1,29404.3,29366.1,29403.7,546.588,2023.07.27 10:15,29403.7,29439.7,29403.6,29420.5,403.67,2023.07.27 10:30,29420.5,29449.9,29418.1,29446.0,327.546
5420,2023.07.27 10:00,29370.1,29404.3,29366.1,29403.7,546.588,2023.07.27 10:15,29403.7,29439.7,29403.6,29420.5,403.67,2023.07.27 10:30,29420.5,29449.9,29418.1,29446.0,327.546,2023.07.27 10:45,29446.0,29457.0,29395.4,29397.4,630.064
5421,2023.07.27 10:15,29403.7,29439.7,29403.6,29420.5,403.67,2023.07.27 10:30,29420.5,29449.9,29418.1,29446.0,327.546,2023.07.27 10:45,29446.0,29457.0,29395.4,29397.4,630.064,2023.07.27 11:00,29397.4,29407.3,29382.6,29406.7,474.405
5422,2023.07.27 10:30,29420.5,29449.9,29418.1,29446.0,327.546,2023.07.27 10:45,29446.0,29457.0,29395.4,29397.4,630.064,2023.07.27 11:00,29397.4,29407.3,29382.6,29406.7,474.405,2023.07.27 11:15,29406.7,29424.0,29391.8,29422.4,327.899
5423,2023.07.27 10:45,29446.0,29457.0,29395.4,29397.4,630.064,2023.07.27 11:00,29397.4,29407.3,29382.6,29406.7,474.405,2023.07.27 11:15,29406.7,29424.0,29391.8,29422.4,327.899,2023.07.27 11:30,29422.4,29443.2,29403.9,29404.6,667.94
5424,2023.07.27 11:00,29397.4,29407.3,29382.6,29406.7,474.405,2023.07.27 11:15,29406.7,29424.0,29391.8,29422.4,327.899,2023.07.27 11:30,29422.4,29443.2,29403.9,29404.6,667.94,2023.07.27 11:45,29404.6,29455.0,29404.6,29455.0,461.077
5425,2023.07.27 11:15,29406.7,29424.0,29391.8,29422.4,327.899,2023.07.27 11:30,29422.4,29443.2,29403.9,29404.6,667.94,2023.07.27 11:45,29404.6,29455.0,29404.6,29455.0,461.077,2023.07.27 12:00,29455.0,29476.8,29451.7,29462.5,415.534
5426,2023.07.27 11:30,29422.4,29443.2,29403.9,29404.6,667.94,2023.07.27 11:45,29404.6,29455.0,29404.6,29455.0,461.077,2023.07.27 12:00,29455.0,29476.8,29451.7,29462.5,415.534,2023.07.27 12:15,29462.5,29543.0,29462.4,29496.2,1238.725
5427,2023.07.27 11:45,29404.6,29455.0,29404.6,29455.0,461.077,2023.07.27 12:00,29455.0,29476.8,29451.7,29462.5,415.534,2023.07.27 12:15,29462.5,29543.0,29462.4,29496.2,1238.725,2023.07.27 12:30,29496.2,29508.2,29488.0,29500.0,479.797
5428,2023.07.27 12:00,29455.0,29476.8,29451.7,29462.5,415.534,2023.07.27 12:15,29462.5,29543.0,29462.4,29496.2,1238.725,2023.07.27 12:30,29496.2,29508.2,29488.0,29500.0,479.797,2023.07.27 12:45,29500.0,29552.6,29500.0,29529.7,995.13
5429,2023.07.27 12:15,29462.5,29543.0,29462.4,29496.2,1238.725,2023.07.27 12:30,29496.2,29508.2,29488.0,29500.0,479.797,2023.07.27 12:45,29500.0,29552.6,29500.0,29529.7,995.13,2023.07.27 13:00,29529.7,29540.0,29509.3,29540.0,529.248
5430,2023.07.27 12:30,29496.2,29508.2,29488.0,29500.0,479.797,2023.07.27 12:45,29500.0,29552.6,29500.0,29529.7,995.13,2023.07.27 13:00,29529.7,29540.0,29509.3,29540.0,529.248,2023.07.27 13:15,29540.0,29540.0,29502.0,29515.9,352.997
5431,2023.07.27 12:45,29500.0,29552.6,29500.0,29529.7,995.13,2023.07.27 13:00,29529.7,29540.0,29509.3,29540.0,529.248,2023.07.27 13:15,29540.0,29540.0,29502.0,29515.9,352.997,2023.07.27 13:30,29515.9,29516.0,29460.0,29462.3,664.1
5432,2023.07.27 13:00,29529.7,29540.0,29509.3,29540.0,529.248,2023.07.27 13:15,29540.0,29540.0,29502.0,29515.9,352.997,2023.07.27 13:30,29515.9,29516.0,29460.0,29462.3,664.1,2023.07.27 13:45,29462.3,29481.8,29457.3,29464.4,475.61
5433,2023.07.27 13:15,29540.0,29540.0,29502.0,29515.9,352.997,2023.07.27 13:30,29515.9,29516.0,29460.0,29462.3,664.1,2023.07.27 13:45,29462.3,29481.8,29457.3,29464.4,475.61,2023.07.27 14:00,29464.4,29483.2,29456.0,29483.2,302.307
5434,2023.07.27 13:30,29515.9,29516.0,29460.0,29462.3,664.1,2023.07.27 13:45,29462.3,29481.8,29457.3,29464.4,475.61,2023.07.27 14:00,29464.4,29483.2,29456.0,29483.2,302.307,2023.07.27 14:15,29483.2,29483.2,29462.9,29465.9,374.06
5435,2023.07.27 13:45,29462.3,29481.8,29457.3,29464.4,475.61,2023.07.27 14:00,29464.4,29483.2,29456.0,29483.2,302.307,2023.07.27 14:15,29483.2,29483.2,29462.9,29465.9,374.06,2023.07.27 14:30,29465.9,29514.1,29465.0,29513.6,408.431
5436,2023.07.27 14:00,29464.4,29483.2,29456.0,29483.2,302.307,2023.07.27 14:15,29483.2,29483.2,29462.9,29465.9,374.06,2023.07.27 14:30,29465.9,29514.1,29465.0,29513.6,408.431,2023.07.27 14:45,29513.6,29513.7,29493.3,29493.3,353.286
5437,2023.07.27 14:15,29483.2,29483.2,29462.9,29465.9,374.06,2023.07.27 14:30,29465.9,29514.1,29465.0,29513.6,408.431,2023.07.27 14:45,29513.6,29513.7,29493.3,29493.3,353.286,2023.07.27 15:00,29493.3,29493.4,29464.2,29473.7,581.999
5438,2023.07.27 14:30,29465.9,29514.1,29465.0,29513.6,408.431,2023.07.27 14:45,29513.6,29513.7,29493.3,29493.3,353.286,2023.07.27 15:00,29493.3,29493.4,29464.2,29473.7,581.999,2023.07.27 15:15,29473.7,29487.7,29472.4,29472.4,265.31
5439,2023.07.27 14:45,29513.6,29513.7,29493.3,29493.3,353.286,2023.07.27 15:00,29493.3,29493.4,29464.2,29473.7,581.999,2023.07.27 15:15,29473.7,29487.7,29472.4,29472.4,265.31,2023.07.27 15:30,29472.4,29480.0,29444.6,29445.5,590.12
5440,2023.07.27 15:00,29493.3,29493.4,29464.2,29473.7,581.999,2023.07.27 15:15,29473.7,29487.7,29472.4,29472.4,265.31,2023.07.27 15:30,29472.4,29480.0,29444.6,29445.5,590.12,2023.07.27 15:45,29445.5,29488.7,29445.5,29483.1,375.388
5441,2023.07.27 15:15,29473.7,29487.7,29472.4,29472.4,265.31,2023.07.27 15:30,29472.4,29480.0,29444.6,29445.5,590.12,2023.07.27 15:45,29445.5,29488.7,29445.5,29483.1,375.388,2023.07.27 16:00,29483.1,29489.9,29445.0,29445.0,319.186
5442,2023.07.27 15:30,29472.4,29480.0,29444.6,29445.5,590.12,2023.07.27 15:45,29445.5,29488.7,29445.5,29483.1,375.388,2023.07.27 16:00,29483.1,29489.9,29445.0,29445.0,319.186,2023.07.27 16:15,29445.0,29460.0,29445.0,29450.9,352.56
5443,2023.07.27 15:45,29445.5,29488.7,29445.5,29483.1,375.388,2023.07.27 16:00,29483.1,29489.9,29445.0,29445.0,319.186,2023.07.27 16:15,29445.0,29460.0,29445.0,29450.9,352.56,2023.07.27 16:30,29450.9,29488.7,29433.6,29437.5,1002.26
5444,2023.07.27 16:00,29483.1,29489.9,29445.0,29445.0,319.186,2023.07.27 16:15,29445.0,29460.0,29445.0,29450.9,352.56,2023.07.27 16:30,29450.9,29488.7,29433.6,29437.5,1002.26,2023.07.27 16:45,29437.5,29458.6,29415.1,29429.0,954.66
5445,2023.07.27 16:15,29445.0,29460.0,29445.0,29450.9,352.56,2023.07.27 16:30,29450.9,29488.7,29433.6,29437.5,1002.26,2023.07.27 16:45,29437.5,29458.6,29415.1,29429.0,954.66,2023.07.27 17:00,29429.0,29429.0,29386.0,29400.1,1429.459
5446,2023.07.27 16:30,29450.9,29488.7,29433.6,29437.5,1002.26,2023.07.27 16:45,29437.5,29458.6,29415.1,29429.0,954.66,2023.07.27 17:00,29429.0,29429.0,29386.0,29400.1,1429.459,2023.07.27 17:15,29400.1,29425.0,29333.0,29374.9,1615.02
5447,2023.07.27 16:45,29437.5,29458.6,29415.1,29429.0,954.66,2023.07.27 17:00,29429.0,29429.0,29386.0,29400.1,1429.459,2023.07.27 17:15,29400.1,29425.0,29333.0,29374.9,1615.02,2023.07.27 17:30,29374.9,29390.4,29334.4,29351.4,1201.253
5448,2023.07.27 17:00,29429.0,29429.0,29386.0,29400.1,1429.459,2023.07.27 17:15,29400.1,29425.0,29333.0,29374.9,1615.02,2023.07.27 17:30,29374.9,29390.4,29334.4,29351.4,1201.253,2023.07.27 17:45,29351.4,29360.0,29301.3,29330.3,1591.698
5449,2023.07.27 17:15,29400.1,29425.0,29333.0,29374.9,1615.02,2023.07.27 17:30,29374.9,29390.4,29334.4,29351.4,1201.253,2023.07.27 17:45,29351.4,29360.0,29301.3,29330.3,1591.698,2023.07.27 18:00,29330.3,29330.3,29222.0,29255.0,3513.811
5450,2023.07.27 17:30,29374.9,29390.4,29334.4,29351.4,1201.253,2023.07.27 17:45,29351.4,29360.0,29301.3,29330.3,1591.698,2023.07.27 18:00,29330.3,29330.3,29222.0,29255.0,3513.811,2023.07.27 18:15,29255.0,29317.0,29241.5,29316.5,1043.786
5451,2023.07.27 17:45,29351.4,29360.0,29301.3,29330.3,1591.698,2023.07.27 18:00,29330.3,29330.3,29222.0,29255.0,3513.811,2023.07.27 18:15,29255.0,29317.0,29241.5,29316.5,1043.786,2023.07.27 18:30,29316.5,29345.1,29293.0,29316.9,917.577
5452,2023.07.27 18:00,29330.3,29330.3,29222.0,29255.0,3513.811,2023.07.27 18:15,29255.0,29317.0,29241.5,29316.5,1043.786,2023.07.27 18:30,29316.5,29345.1,29293.0,29316.9,917.577,2023.07.27 18:45,29316.9,29345.1,29276.3,29276.4,1214.278
5453,2023.07.27 18:15,29255.0,29317.0,29241.5,29316.5,1043.786,2023.07.27 18:30,29316.5,29345.1,29293.0,29316.9,917.577,2023.07.27 18:45,29316.9,29345.1,29276.3,29276.4,1214.278,2023.07.27 19:00,29276.4,29293.7,29259.3,29277.7,754.729
5454,2023.07.27 18:30,29316.5,29345.1,29293.0,29316.9,917.577,2023.07.27 18:45,29316.9,29345.1,29276.3,29276.4,1214.278,2023.07.27 19:00,29276.4,29293.7,29259.3,29277.7,754.729,2023.07.27 19:15,29277.7,29290.0,29242.1,29269.4,694.801
5455,2023.07.27 18:45,29316.9,29345.1,29276.3,29276.4,1214.278,2023.07.27 19:00,29276.4,29293.7,29259.3,29277.7,754.729,2023.07.27 19:15,29277.7,29290.0,29242.1,29269.4,694.801,2023.07.27 19:30,29269.4,29317.7,29264.8,29300.1,721.408
5456,2023.07.27 19:00,29276.4,29293.7,29259.3,29277.7,754.729,2023.07.27 19:15,29277.7,29290.0,29242.1,29269.4,694.801,2023.07.27 19:30,29269.4,29317.7,29264.8,29300.1,721.408,2023.07.27 19:45,29300.1,29304.2,29250.0,29259.1,612.103
5457,2023.07.27 19:15,29277.7,29290.0,29242.1,29269.4,694.801,2023.07.27 19:30,29269.4,29317.7,29264.8,29300.1,721.408,2023.07.27 19:45,29300.1,29304.2,29250.0,29259.1,612.103,2023.07.27 20:00,29259.1,29269.8,29230.1,29240.0,798.611
5458,2023.07.27 19:30,29269.4,29317.7,29264.8,29300.1,721.408,2023.07.27 19:45,29300.1,29304.2,29250.0,29259.1,612.103,2023.07.27 20:00,29259.1,29269.8,29230.1,29240.0,798.611,2023.07.27 20:15,29240.0,29279.7,29151.6,29263.1,2885.776
5459,2023.07.27 19:45,29300.1,29304.2,29250.0,29259.1,612.103,2023.07.27 20:00,29259.1,29269.8,29230.1,29240.0,798.611,2023.07.27 20:15,29240.0,29279.7,29151.6,29263.1,2885.776,2023.07.27 20:30,29263.1,29271.0,29210.5,29227.7,732.305
5460,2023.07.27 20:00,29259.1,29269.8,29230.1,29240.0,798.611,2023.07.27 20:15,29240.0,29279.7,29151.6,29263.1,2885.776,2023.07.27 20:30,29263.1,29271.0,29210.5,29227.7,732.305,2023.07.27 20:45,29227.7,29243.0,29201.9,29206.3,683.527
5461,2023.07.27 20:15,29240.0,29279.7,29151.6,29263.1,2885.776,2023.07.27 20:30,29263.1,29271.0,29210.5,29227.7,732.305,2023.07.27 20:45,29227.7,29243.0,29201.9,29206.3,683.527,2023.07.27 21:00,29206.3,29241.4,29160.0,29171.8,1195.697
5462,2023.07.27 20:30,29263.1,29271.0,29210.5,29227.7,732.305,2023.07.27 20:45,29227.7,29243.0,29201.9,29206.3,683.527,2023.07.27 21:00,29206.3,29241.4,29160.0,29171.8,1195.697,2023.07.27 21:15,29171.8,29207.7,29150.0,29168.2,1041.562
5463,2023.07.27 20:45,29227.7,29243.0,29201.9,29206.3,683.527,2023.07.27 21:00,29206.3,29241.4,29160.0,29171.8,1195.697,2023.07.27 21:15,29171.8,29207.7,29150.0,29168.2,1041.562,2023.07.27 21:30,29168.2,29173.5,29069.4,29130.6,3390.088
5464,2023.07.27 21:00,29206.3,29241.4,29160.0,29171.8,1195.697,2023.07.27 21:15,29171.8,29207.7,29150.0,29168.2,1041.562,2023.07.27 21:30,29168.2,29173.5,29069.4,29130.6,3390.088,2023.07.27 21:45,29130.6,29188.8,29122.2,29128.5,1029.912
5465,2023.07.27 21:15,29171.8,29207.7,29150.0,29168.2,1041.562,2023.07.27 21:30,29168.2,29173.5,29069.4,29130.6,3390.088,2023.07.27 21:45,29130.6,29188.8,29122.2,29128.5,1029.912,2023.07.27 22:00,29128.5,29163.1,29111.4,29137.6,898.164
5466,2023.07.27 21:30,29168.2,29173.5,29069.4,29130.6,3390.088,2023.07.27 21:45,29130.6,29188.8,29122.2,29128.5,1029.912,2023.07.27 22:00,29128.5,29163.1,29111.4,29137.6,898.164,2023.07.27 22:15,29137.6,29166.1,29130.6,29130.6,629.16
5467,2023.07.27 21:45,29130.6,29188.8,29122.2,29128.5,1029.912,2023.07.27 22:00,29128.5,29163.1,29111.4,29137.6,898.164,2023.07.27 22:15,29137.6,29166.1,29130.6,29130.6,629.16,2023.07.27 22:30,29130.6,29130.7,29088.2,29117.0,1016.565
5468,2023.07.27 22:00,29128.5,29163.1,29111.4,29137.6,898.164,2023.07.27 22:15,29137.6,29166.1,29130.6,29130.6,629.16,2023.07.27 22:30,29130.6,29130.7,29088.2,29117.0,1016.565,2023.07.27 22:45,29117.0,29157.0,29090.0,29145.5,630.475
5469,2023.07.27 22:15,29137.6,29166.1,29130.6,29130.6,629.16,2023.07.27 22:30,29130.6,29130.7,29088.2,29117.0,1016.565,2023.07.27 22:45,29117.0,29157.0,29090.0,29145.5,630.475,2023.07.27 23:00,29145.5,29179.3,29139.1,29165.3,575.428
5470,2023.07.27 22:30,29130.6,29130.7,29088.2,29117.0,1016.565,2023.07.27 22:45,29117.0,29157.0,29090.0,29145.5,630.475,2023.07.27 23:00,29145.5,29179.3,29139.1,29165.3,575.428,2023.07.27 23:15,29165.3,29165.4,29131.4,29148.7,713.74
5471,2023.07.27 22:45,29117.0,29157.0,29090.0,29145.5,630.475,2023.07.27 23:00,29145.5,29179.3,29139.1,29165.3,575.428,2023.07.27 23:15,29165.3,29165.4,29131.4,29148.7,713.74,2023.07.27 23:30,29148.7,29156.8,29116.0,29130.6,505.382
5472,2023.07.27 23:00,29145.5,29179.3,29139.1,29165.3,575.428,2023.07.27 23:15,29165.3,29165.4,29131.4,29148.7,713.74,2023.07.27 23:30,29148.7,29156.8,29116.0,29130.6,505.382,2023.07.27 23:45,29130.6,29133.8,29116.9,29130.8,372.664
5473,2023.07.27 23:15,29165.3,29165.4,29131.4,29148.7,713.74,2023.07.27 23:30,29148.7,29156.8,29116.0,29130.6,505.382,2023.07.27 23:45,29130.6,29133.8,29116.9,29130.8,372.664,2023.07.28 00:00,29130.8,29166.3,29128.9,29162.7,634.565
5474,2023.07.27 23:30,29148.7,29156.8,29116.0,29130.6,505.382,2023.07.27 23:45,29130.6,29133.8,29116.9,29130.8,372.664,2023.07.28 00:00,29130.8,29166.3,29128.9,29162.7,634.565,2023.07.28 00:15,29162.7,29169.0,29150.6,29169.0,295.409
5475,2023.07.27 23:45,29130.6,29133.8,29116.9,29130.8,372.664,2023.07.28 00:00,29130.8,29166.3,29128.9,29162.7,634.565,2023.07.28 00:15,29162.7,29169.0,29150.6,29169.0,295.409,2023.07.28 00:30,29169.0,29191.9,29168.9,29191.0,511.22
5476,2023.07.28 00:00,29130.8,29166.3,29128.9,29162.7,634.565,2023.07.28 00:15,29162.7,29169.0,29150.6,29169.0,295.409,2023.07.28 00:30,29169.0,29191.9,29168.9,29191.0,511.22,2023.07.28 00:45,29191.0,29226.4,29175.0,29175.0,752.737
5477,2023.07.28 00:15,29162.7,29169.0,29150.6,29169.0,295.409,2023.07.28 00:30,29169.0,29191.9,29168.9,29191.0,511.22,2023.07.28 00:45,29191.0,29226.4,29175.0,29175.0,752.737,2023.07.28 01:00,29175.0,29220.2,29175.0,29216.5,419.251
5478,2023.07.28 00:30,29169.0,29191.9,29168.9,29191.0,511.22,2023.07.28 00:45,29191.0,29226.4,29175.0,29175.0,752.737,2023.07.28 01:00,29175.0,29220.2,29175.0,29216.5,419.251,2023.07.28 01:15,29216.5,29227.0,29192.6,29192.7,268.556
5479,2023.07.28 00:45,29191.0,29226.4,29175.0,29175.0,752.737,2023.07.28 01:00,29175.0,29220.2,29175.0,29216.5,419.251,2023.07.28 01:15,29216.5,29227.0,29192.6,29192.7,268.556,2023.07.28 01:30,29192.7,29211.0,29192.6,29202.1,228.774
5480,2023.07.28 01:00,29175.0,29220.2,29175.0,29216.5,419.251,2023.07.28 01:15,29216.5,29227.0,29192.6,29192.7,268.556,2023.07.28 01:30,29192.7,29211.0,29192.6,29202.1,228.774,2023.07.28 01:45,29202.1,29213.0,29185.9,29190.1,207.276
